date,time,p_1,p_2,p_3,p_t
15/12/2011,02:30,-2.5,-1.6,-1.2,-0.2
15/12/2011,02:45,-1.9,-2.3,-1.4,-0.3
15/12/2011,03:00,-2.9,-1.6,-0.9,-0.6
15/12/2011,03:15,-2.7,-3.2,-1.5,-1
15/12/2011,03:30,-2.9,-1.5,-0.5,1.9
15/12/2011,03:45,-3.3,-0.7,-0.6,2.6
15/12/2011,04:00,-2.6,-1.3,-0.7,3.4
15/12/2011,04:15,-3,-1.9,-1,2.9
15/12/2011,04:30,-3.1,-2.1,-1.1,4.5
15/12/2011,04:45,-1.8,-1.4,-0.8,6.5
15/12/2011,05:00,-1.9,-1.1,-0.9,7.5
15/12/2011,05:15,-2.7,-1.8,-1.1,4.9
15/12/2011,05:30,-3.8,-2.1,-0.9,5
15/12/2011,05:45,-3.6,-1.5,-0.9,6
15/12/2011,06:00,-2,-2,-0.9,7.1
15/12/2011,06:15,-1.4,-1.1,-0.5,8.7
15/12/2011,06:30,-2.3,-1.4,-0.9,6.2
15/12/2011,06:45,-2.6,-2,-1.1,1
15/12/2011,07:00,-1.3,-2.4,-1,2
15/12/2011,07:15,-0.9,-1.7,-0.5,5.2
15/12/2011,07:30,-1.4,-0.3,-0.2,6.9
15/12/2011,07:45,-2.3,-1.3,-0.6,4.7
15/12/2011,08:00,-4.3,-2.3,-1.3,0.9
15/12/2011,08:15,-5.2,-2.5,-2,-0.3
15/12/2011,08:30,-4.1,-2.3,-1.6,2.1
15/12/2011,08:45,-3.8,-2.5,-1.5,2.1
15/12/2011,09:00,-3.2,-1.8,-1.3,4.1
15/12/2011,09:15,-2.9,-1.8,-1.1,5
15/12/2011,09:30,-2.7,-1.5,-0.7,6.2
15/12/2011,09:45,-4.2,-2.2,-1.1,3.3
15/12/2011,10:00,-3.3,-2.7,-1.5,2.7
15/12/2011,10:15,-2.5,-2.5,-1.4,3.8
15/12/2011,10:30,-3.8,-2.7,-1.4,0.7
15/12/2011,10:45,-3.3,-2,-1.2,2.5
15/12/2011,11:00,-3.2,-2,-1.2,2.2
15/12/2011,11:15,-5.7,-3.3,-2,-2.4
15/12/2011,11:30,-4.2,-3.1,-1.7,-1.5
15/12/2011,11:45,-7.7,-2.1,-2.2,-5.1
15/12/2011,12:00,-7.4,-4.2,-2.1,-5.2
15/12/2011,12:15,-6,-3.1,-1.5,-0.5
15/12/2011,12:30,-7.8,-4.1,-3,-7.3
15/12/2011,12:45,-6,-4.7,-2.3,-5.6
15/12/2011,13:00,-5.6,-4.2,-2.1,-4.4
15/12/2011,13:15,-6.5,-4,-2.6,-3.3
15/12/2011,13:30,-5.3,-4.2,-2.5,-3.1
15/12/2011,13:45,-4,-4.5,-2.3,-2.3
15/12/2011,14:00,-3.9,-4.7,-2.3,-1.6
15/12/2011,14:15,-6.4,-4.4,-2.8,-8.1
15/12/2011,14:30,-3.2,-5,-2.4,-1.3
15/12/2011,14:45,-3.1,-2.2,-1.3,1.8
15/12/2011,15:00,-5.5,-3.7,-2.1,-2.1
15/12/2011,15:15,-3.2,-2.5,-1.4,8.2
15/12/2011,15:30,-3.1,-2.9,-1.7,5.3
15/12/2011,15:45,-4.1,-2.4,-2.2,5.7
15/12/2011,16:00,-4.6,-4.1,-2.7,-0.5
15/12/2011,16:15,-4.5,-4,-1.9,2.6
15/12/2011,16:30,-5,-3.4,-1.9,1.2
15/12/2011,16:45,-6.3,-3.9,-1.7,-0.6
15/12/2011,17:00,-3.7,-2.5,-1.4,5
15/12/2011,17:15,-4.6,-2.4,-1.3,2.3
15/12/2011,17:30,-6.7,-3.4,-1.7,-2
15/12/2011,17:45,-6.6,-4,-2.1,-3.2
15/12/2011,18:00,-7.8,-5.1,-2.5,-6.2
15/12/2011,18:15,-7.9,-4.7,-2.8,-4.5
15/12/2011,18:30,-6.9,-3.4,-2.4,-3
15/12/2011,18:45,-5.1,-2.5,-1.4,0.9
15/12/2011,19:00,-5.1,-2.7,-2,0.2
15/12/2011,19:15,-5.6,-3,-2.2,0
15/12/2011,19:30,-4.9,-3.4,-2.6,-0.4
15/12/2011,19:45,-4.4,-3.2,-2.9,-0.4
15/12/2011,20:00,-5.2,-3.1,-2.4,-1.4
15/12/2011,20:15,-5.2,-3.3,-2.5,-3.7
15/12/2011,20:30,-5.3,-3.3,-2.9,-2.4
15/12/2011,20:45,-4.7,-4,-2.3,-4
15/12/2011,21:00,-5.3,-3,-2.2,-4.5
15/12/2011,21:15,-4,-2.6,-1.8,-0.2
15/12/2011,21:30,-4,-3,-2,0.8
15/12/2011,21:45,-6.5,-4.2,-3.1,-7
15/12/2011,22:00,-6.5,-3.7,-3.2,-6.9
15/12/2011,22:15,-4.7,-3.3,-2.7,-1.1
15/12/2011,22:30,-3.3,-2.5,-1.5,1.7
15/12/2011,22:45,-2.6,-1.7,-1.2,3.8
15/12/2011,23:00,-2.7,-1.8,-1.2,3.4
15/12/2011,23:15,-3,-2.1,-1.6,1.5
15/12/2011,23:30,-6.2,-1.6,-1.5,-5.1
15/12/2011,23:45,-4.1,-2.6,-2.3,-4.3
16/12/2011,00:00,-3.5,-2.2,-1.8,-2.5
16/12/2011,00:15,-2.9,-1.1,-1.2,0.7
16/12/2011,00:30,-2.7,-1.1,-1.2,1
16/12/2011,00:45,-2.8,-1.4,-0.9,-0.3
16/12/2011,01:00,-2.6,-1.2,-0.7,1
16/12/2011,01:15,-3.9,-1,-0.9,-0.8
16/12/2011,01:30,-4.6,-1.9,-1.1,-2.8
16/12/2011,01:45,-3.7,-2.4,-1.3,-2.7
16/12/2011,02:00,-3.3,-2.3,-1,-2.7
16/12/2011,02:15,-2.2,-2.3,-1,-0.4
16/12/2011,02:30,-1.6,-1.8,-0.8,2.7
16/12/2011,02:45,-1.1,-1.4,-0.6,2.9
16/12/2011,03:00,-1.5,-1.9,-1.2,1.8
16/12/2011,03:15,-3,-2,-1.4,1
16/12/2011,03:30,-3.3,-4.3,-2.9,-3
16/12/2011,03:45,-2.4,-5.9,-3.6,-6.3
16/12/2011,04:00,-2.9,-5.5,-2.7,-2.6
16/12/2011,04:15,-2.4,-4.2,-2.7,0.5
16/12/2011,04:30,-2.8,-3.7,-2.7,0.9
16/12/2011,04:45,-3.7,-5.6,-3.7,-3.1
16/12/2011,05:00,-3.1,-6.4,-3.7,-3.9
16/12/2011,05:15,-3.2,-4.5,-2.5,-0.4
16/12/2011,05:30,-4,-4.6,-2.8,-1.6
16/12/2011,05:45,-4.7,-4.6,-3.7,-2.7
16/12/2011,06:00,-6.2,-6,-3.7,-5.9
16/12/2011,06:15,-6.5,-7.5,-5.7,-11.2
16/12/2011,06:30,-7.8,-8.5,-7.1,-21.1
16/12/2011,06:45,-9.4,-8.9,-7,-21.7
16/12/2011,07:00,-8.5,-9,-7.2,-21.6
16/12/2011,07:15,-8.9,-9.9,-7.3,-21.7
16/12/2011,07:30,-9.6,-10.3,-7.7,-22.5
16/12/2011,07:45,-10.6,-9.7,-7.9,-22.5
16/12/2011,08:00,-10.1,-9.6,-7.6,-19.6
16/12/2011,08:15,-10.1,-10.1,-7.8,-20.2
16/12/2011,08:30,-9.9,-9.8,-7.2,-18.5
16/12/2011,08:45,-9.4,-9.1,-5.9,-14.7
16/12/2011,09:00,-8.8,-9.1,-5.7,-15.3
16/12/2011,09:15,-10.2,-9,-5.8,-15.8
16/12/2011,09:30,-9,-9.4,-5.9,-14.7
16/12/2011,09:45,-9.7,-9.6,-5.9,-15.1
16/12/2011,10:00,-7.6,-10.1,-5.6,-14.4
16/12/2011,10:15,-9.2,-10.5,-5.7,-15.9
16/12/2011,10:30,-8,-10.1,-5.6,-14.7
16/12/2011,10:45,-8.4,-10.4,-7.3,-17.9
16/12/2011,11:00,-8.1,-9.7,-7.1,-16.8
16/12/2011,11:15,-8.3,-10,-7,-17.8
16/12/2011,11:30,-9,-10,-7.4,-19.8
16/12/2011,11:45,-9,-9.9,-7.2,-19.8
16/12/2011,12:00,-7.5,-9.6,-6.5,-16.1
16/12/2011,12:15,-6.8,-7.3,-5.1,-10.5
16/12/2011,12:30,-5.8,-7,-4.8,-8.4
16/12/2011,12:45,-4.6,-6.4,-4.6,-6.7
16/12/2011,13:00,-3.7,-4.8,-2.8,-0.6
16/12/2011,13:15,-3.8,-3.2,-2.3,-0.4
16/12/2011,13:30,-4.6,-3.3,-1.7,-0.6
16/12/2011,13:45,-10.7,-6.9,-5.8,-16.9
16/12/2011,14:00,-11.1,-9.8,-6.2,-22.6
16/12/2011,14:15,-13.2,-9.7,-7,-24.3
16/12/2011,14:30,-13.9,-9.9,-6,-23.3
16/12/2011,14:45,-13.9,-10.4,-6.7,-24.7
16/12/2011,15:00,-12.7,-9.4,-6.4,-24.6
16/12/2011,15:15,-13,-9.6,-6.4,-16.7
16/12/2011,15:30,-12.6,-7.8,-4.3,-11.4
16/12/2011,15:45,-12.3,-7.3,-5.7,-12.9
16/12/2011,16:00,-11.7,-6.6,-4.9,-12.2
16/12/2011,16:15,-11.3,-7.3,-5,-12
16/12/2011,16:30,-12.7,-8,-4.8,-14
16/12/2011,16:45,-12.9,-8.3,-5,-15
16/12/2011,17:00,-13,-8.2,-5.5,-15.6
16/12/2011,17:15,-12.7,-8.7,-5,-18.9
16/12/2011,17:30,-12.8,-8.2,-5.7,-19.4
16/12/2011,17:45,-13,-7.7,-5.4,-18.9
16/12/2011,18:00,-12.2,-8.2,-6.1,-18.7
16/12/2011,18:15,-12.8,-7.8,-4.6,-17.4
16/12/2011,18:30,-11.8,-7.4,-4.3,-16.8
16/12/2011,18:45,-11.6,-6.5,-4.1,-14.7
16/12/2011,19:00,-12.6,-6.6,-4.3,-16.4
16/12/2011,19:15,-12.5,-7.1,-4,-16.2
16/12/2011,19:30,-12.5,-6.9,-4.3,-17.9
16/12/2011,19:45,-11.9,-7.4,-5.5,-17.5
16/12/2011,20:00,-11.8,-7.3,-5.6,-18.8
16/12/2011,20:15,-12,-7.6,-4.9,-18.4
16/12/2011,20:30,-12.9,-7.6,-6.7,-23.3
16/12/2011,20:45,-12.3,-7.9,-6.6,-24.2
16/12/2011,21:00,-12.5,-7.3,-5.6,-21.9
16/12/2011,21:15,-11.7,-7.4,-5.1,-18.7
16/12/2011,21:30,-11.9,-7.1,-5.5,-19.6
16/12/2011,21:45,-12.5,-7.2,-5.2,-20.1
16/12/2011,22:00,-9.5,-5.8,-4.7,-12.6
16/12/2011,22:15,-7.1,-5.3,-3.8,-10.2
16/12/2011,22:30,-7.1,-5.1,-2.9,-8.4
16/12/2011,22:45,-7.8,-4.8,-2.6,-9
16/12/2011,23:00,-7.1,-3.2,-2.2,-7
16/12/2011,23:15,-7,-3.5,-2.3,-8.5
16/12/2011,23:30,-6,-4.2,-2,-8.1
16/12/2011,23:45,-4.2,-2.2,-1.4,-1.7
17/12/2011,00:00,-3.6,-2,-1,-1.1
17/12/2011,00:15,-4.5,-1.4,-1.2,-0.6
17/12/2011,00:30,-4.8,-1.8,-0.7,-1.6
17/12/2011,00:45,-6.1,-3.2,-1.5,-6
17/12/2011,01:00,-5.7,-3.3,-1.7,-6.5
17/12/2011,01:15,-5,-3.4,-1.9,-5.8
17/12/2011,01:30,-5.2,-3.4,-1.5,-6.1
17/12/2011,01:45,-5.6,-3.4,-1.6,-6.5
17/12/2011,02:00,-6.1,-3.1,-2,-6.7
17/12/2011,02:15,-5.2,-3.4,-1.7,-5.6
17/12/2011,02:30,-5.4,-3,-1.3,-5.7
17/12/2011,02:45,-6.5,-3.1,-1.5,-4.8
17/12/2011,03:00,-6.3,-3.1,-1.6,-5.7
17/12/2011,03:15,-7.8,-4.3,-2.4,-10.2
17/12/2011,03:30,-9.9,-5.1,-3,-12.4
17/12/2011,03:45,-6.6,-5.1,-3.6,-9.3
17/12/2011,04:00,-6.9,-3.2,-2.3,-6.1
17/12/2011,04:15,-4.1,-1.7,-1.1,3
17/12/2011,04:30,-4.2,-1.8,-1.4,1.5
17/12/2011,04:45,-5.9,-1.7,-0.9,0.5
17/12/2011,05:00,-6.9,-3.5,-2.2,-3.6
17/12/2011,05:15,-6.1,-3.5,-2.2,-2.6
17/12/2011,05:30,-4.8,-1.7,-1.3,1.1
17/12/2011,05:45,-4.4,-1.9,-0.7,3.1
17/12/2011,06:00,-5.1,-2.7,-1.4,0.4
17/12/2011,06:15,-5.8,-2.8,-1.4,-2.1
17/12/2011,06:30,-6.3,-2.7,-1.4,-5.3
17/12/2011,06:45,-4.8,-2.7,-1.1,-7.3
17/12/2011,07:00,-4.1,-2.5,-1.1,-4.5
17/12/2011,07:15,-3.5,-1.4,-0.8,-2.4
17/12/2011,07:30,-3.8,-2.2,-1,-3.9
17/12/2011,07:45,-3.6,-1.8,-0.6,-2.1
17/12/2011,08:00,-4.2,-2.8,-0.6,-3.4
17/12/2011,08:15,-4.8,-3.4,-1.3,-4.2
17/12/2011,08:30,-4.8,-3.6,-1.6,-5.1
17/12/2011,08:45,-7.1,-3.4,-1.5,-6.6
17/12/2011,09:00,-6.9,-3.5,-1.7,-6.2
17/12/2011,09:15,-6.1,-4.4,-2.1,-7.2
17/12/2011,09:30,-5,-3.1,-1.8,-4.1
17/12/2011,09:45,-6.3,-5.2,-2.4,-8.6
17/12/2011,10:00,-4,-0.9,-0.6,2.6
17/12/2011,10:15,-2.5,-0.7,-0.4,4.6
17/12/2011,10:30,-4.5,-1.4,-1.4,0
17/12/2011,10:45,-6.2,-2.6,-1.5,-3.2
17/12/2011,11:00,-5.6,-3.6,-1.6,-4.7
17/12/2011,11:15,-4.7,-2.6,-1.1,-1.2
17/12/2011,11:30,-4.1,-1.7,-0.8,2
17/12/2011,11:45,-4,-2.2,-1,-0.3
17/12/2011,12:00,-3.7,-2.4,-1,2.2
17/12/2011,12:15,-2.9,-1.9,-0.7,4.1
17/12/2011,12:30,-3,-2.1,-0.6,3.2
17/12/2011,12:45,-3.9,-1.2,-1,2.9
17/12/2011,13:00,-3.6,-2.3,-0.8,2
17/12/2011,13:15,-5.3,-3.2,-1.4,-2.5
17/12/2011,13:30,-5.6,-3.5,-1.2,-3
17/12/2011,13:45,-7.2,-3.9,-1.4,-5.1
17/12/2011,14:00,-4.2,-2.9,-1.1,-0.8
17/12/2011,14:15,-5,-2.9,-1.2,2.6
17/12/2011,14:30,-6.3,-3.6,-1.2,1.3
17/12/2011,14:45,-5.5,-3.3,-1.7,2.3
17/12/2011,15:00,-4.5,-2.5,-1.2,3.2
17/12/2011,15:15,-5.2,-2.5,-1.1,2.6
17/12/2011,15:30,-4.4,-2.6,-1,2.4
17/12/2011,15:45,-4.7,-3.2,-1.5,0.8
17/12/2011,16:00,-5.8,-3.4,-1.5,-1.1
17/12/2011,16:15,-5.8,-3.1,-1.5,-0.2
17/12/2011,16:30,-4.4,-2,-1.3,3.3
17/12/2011,16:45,-3.4,-1.3,-1.1,4.1
17/12/2011,17:00,-3,-2,-0.9,3.2
17/12/2011,17:15,-3.6,-2.4,-1,0.6
17/12/2011,17:30,-4.3,-2.7,-1,1.1
17/12/2011,17:45,-5,-3.2,-1.5,-1.9
17/12/2011,18:00,-5,-3.3,-1.4,-1.6
17/12/2011,18:15,-6.2,-2.9,-1,-1.6
17/12/2011,18:30,-4.1,-2.7,-0.9,1.4
17/12/2011,18:45,-3.3,-1.5,-0.7,3.4
17/12/2011,19:00,-4,-2.5,-0.8,1.3
17/12/2011,19:15,-4.1,-1.5,-0.6,1.7
17/12/2011,19:30,-6.3,-3.2,-1.3,-3.8
17/12/2011,19:45,-6,-3,-1.2,-3.4
17/12/2011,20:00,-6.3,-3.8,-1.7,-5.5
17/12/2011,20:15,-7,-4.7,-2.3,-8.7
17/12/2011,20:30,-7.2,-4.2,-1.8,-9.4
17/12/2011,20:45,-6.3,-3.5,-1.7,-5.9
17/12/2011,21:00,-6.2,-3.6,-1.7,-6.9
17/12/2011,21:15,-6.1,-3.3,-1.5,-4.6
17/12/2011,21:30,-5.4,-3.2,-1,-2.3
17/12/2011,21:45,-3.9,-2.5,-1,-0.5
17/12/2011,22:00,-3.9,-2.4,-1,-0.4
17/12/2011,22:15,-4,-2.7,-0.8,-0.3
17/12/2011,22:30,-4.3,-2.2,-1,1.1
17/12/2011,22:45,-4.4,-2.5,-1,-0.2
17/12/2011,23:00,-3.4,-2,-0.8,1.9
17/12/2011,23:15,-2.8,-1.5,-1,1.5
17/12/2011,23:30,-2.2,-1.1,-0.7,2.7
17/12/2011,23:45,-1.1,-0.6,-0.4,5
18/12/2011,00:00,-1.4,-1.1,-0.6,3.2
18/12/2011,00:15,-1.9,-0.9,-0.7,3.8
18/12/2011,00:30,-2.2,-0.9,-0.3,3.8
18/12/2011,00:45,-2.7,-1.1,-0.6,2.3
18/12/2011,01:00,-2.1,-1.1,-0.5,2.3
18/12/2011,01:15,-1.2,-0.6,-0.7,4.1
18/12/2011,01:30,-2.2,-1.2,-1,1.4
18/12/2011,01:45,-2.6,-1,-1,1
18/12/2011,02:00,-2.5,-1.2,-0.9,0.8
18/12/2011,02:15,-2,-1,-0.8,2.4
18/12/2011,02:30,-2,-1,-0.8,3.2
18/12/2011,02:45,-1.8,-0.9,-0.5,4.8
18/12/2011,03:00,-1.8,-0.7,-0.3,5.3
18/12/2011,03:15,-2.5,-1.1,-0.3,4.4
18/12/2011,03:30,-5.5,-3.3,-1.3,-3.8
18/12/2011,03:45,-6.9,-4,-2,-6.2
18/12/2011,04:00,-5,-3.2,-1.2,-0.8
18/12/2011,04:15,-3.4,-2.1,-0.8,3.1
18/12/2011,04:30,-2.6,-1.5,-0.5,6.2
18/12/2011,04:45,-2.5,-0.5,-0.2,8.2
18/12/2011,05:00,-1.8,-0.5,-0.2,8.2
18/12/2011,05:15,-2.3,-1.1,-0.4,6.9
18/12/2011,05:30,-2.3,-1.2,-0.5,6
18/12/2011,05:45,-2.8,-1.6,-0.7,5.7
18/12/2011,06:00,-2.8,-1.4,-0.6,6
18/12/2011,06:15,-2.6,-1.7,-0.4,4.1
18/12/2011,06:30,-2.5,-1.4,-0.6,-2.2
18/12/2011,06:45,-2.8,-1.4,-0.7,-2.1
18/12/2011,07:00,-2.2,-0.9,-0.3,-1.2
18/12/2011,07:15,-2.7,-1.3,-0.3,-2.1
18/12/2011,07:30,-2.7,-1.1,-0.3,-0.7
18/12/2011,07:45,-2.2,-0.9,-0.4,-0.4
18/12/2011,08:00,-1.4,-0.9,-0.3,1
18/12/2011,08:15,-1.2,-0.7,-0.2,2.2
18/12/2011,08:30,-1.3,-0.7,-0.2,2.5
18/12/2011,08:45,-1.6,-0.9,-0.3,1.4
18/12/2011,09:00,-1.8,-1.5,-0.5,0.7
18/12/2011,09:15,-2.1,-1.5,-0.7,0.7
18/12/2011,09:30,-2.2,-1.3,-0.6,1.6
18/12/2011,09:45,-2.6,-1.2,-0.5,1.2
18/12/2011,10:00,-2.6,-2,-0.8,-0.3
18/12/2011,10:15,-3.1,-1.6,-0.8,-0.6
18/12/2011,10:30,-4.4,-2,-0.8,-2.1
18/12/2011,10:45,-3.5,-1.6,-0.9,-0.2
18/12/2011,11:00,-3.9,-1.6,-0.8,-0.4
18/12/2011,11:15,-4.6,-2.5,-1.4,-3.5
18/12/2011,11:30,-4.2,-2.3,-1,-2.6
18/12/2011,11:45,-4.1,-2.6,-1,-1.6
18/12/2011,12:00,-4.7,-2.9,-1.3,-3.2
18/12/2011,12:15,-4.6,-2.1,-0.8,-1.2
18/12/2011,12:30,-4.2,-1.5,-0.7,0.4
18/12/2011,12:45,-3.3,-2,-0.8,0.9
18/12/2011,13:00,-4,-2.1,-0.8,-0.4
18/12/2011,13:15,-3.6,-1.4,-0.5,1.7
18/12/2011,13:30,-4.4,-2.5,-1,-0.6
18/12/2011,13:45,-3.5,-2.2,-0.9,-0.5
18/12/2011,14:00,-4.2,-1.9,-0.8,-0.4
18/12/2011,14:15,-4.4,-2.5,-0.7,4.8
18/12/2011,14:30,-3.9,-1.9,-0.6,5.4
18/12/2011,14:45,-4.1,-1.9,-0.7,5.3
18/12/2011,15:00,-4.2,-2.1,-0.9,3.4
18/12/2011,15:15,-3.9,-1.7,-0.7,5.2
18/12/2011,15:30,-3.5,-1.8,-0.6,4.2
18/12/2011,15:45,-3.7,-2.1,-0.9,3
18/12/2011,16:00,-3.6,-1.8,-0.6,3
18/12/2011,16:15,-4.3,-2.3,-1.1,1.5
18/12/2011,16:30,-5.4,-3.4,-1.8,-3.7
18/12/2011,16:45,-5.6,-3.3,-1.1,-2.9
18/12/2011,17:00,-5.4,-3.5,-1.3,-2.5
18/12/2011,17:15,-4.9,-3.7,-1.1,-3.5
18/12/2011,17:30,-4.6,-2.7,-1.3,-2.2
18/12/2011,17:45,-4.8,-2.7,-1.1,-1.7
18/12/2011,18:00,-4.6,-2.3,-0.9,-0.3
18/12/2011,18:15,-5.7,-2.9,-0.9,-3.1
18/12/2011,18:30,-7.1,-4,-1.7,-6.3
18/12/2011,18:45,-6.7,-3.3,-1.4,-5.8
18/12/2011,19:00,-4.4,-3.4,-1.3,-2.6
18/12/2011,19:15,-4.9,-4.2,-1.4,-5.2
18/12/2011,19:30,-5.5,-2.9,-0.9,-3.3
18/12/2011,19:45,-4.4,-2.1,-0.9,1
18/12/2011,20:00,-4,-1.8,-0.6,1.4
18/12/2011,20:15,-4.9,-2.5,-1,-1
18/12/2011,20:30,-4.4,-2.1,-0.8,-0.4
18/12/2011,20:45,-3.7,-2,-0.4,1.3
18/12/2011,21:00,-4.9,-2.7,-1.2,-2.9
18/12/2011,21:15,-4.9,-2.7,-1.3,-1.6
18/12/2011,21:30,-5.3,-2.7,-1.5,-2.1
18/12/2011,21:45,-5.1,-2.5,-1.6,-2.1
18/12/2011,22:00,-4.9,-2.5,-1.6,-1.3
18/12/2011,22:15,-5,-2.9,-1.3,-0.7
18/12/2011,22:30,-4.8,-3,-1.3,-1.3
18/12/2011,22:45,-4.4,-2.6,-1.2,-0.5
18/12/2011,23:00,-4.6,-2.1,-0.9,0.7
18/12/2011,23:15,-4.3,-2.5,-1.1,-0.8
18/12/2011,23:30,-4.8,-2.9,-1.5,-4.5
18/12/2011,23:45,-4.7,-2.8,-1.5,-5.3
19/12/2011,00:00,-4.4,-3.3,-1.7,-5.5
19/12/2011,00:15,-4.8,-2.9,-1.8,-4.4
19/12/2011,00:30,-3.3,-2.3,-1.3,-1.1
19/12/2011,00:45,-3.2,-2.1,-1,-1.1
19/12/2011,01:00,-2.8,-2.5,-0.9,-0.8
19/12/2011,01:15,-3.2,-2.8,-1.5,-3.3
19/12/2011,01:30,-5.5,-3.5,-1.1,-6.3
19/12/2011,01:45,-4.5,-2.7,-0.9,-2.3
19/12/2011,02:00,-4,-2.5,-1,-1.7
19/12/2011,02:15,-1.8,-2,-0.9,1.6
19/12/2011,02:30,-1.7,-1.1,-0.5,4.4
19/12/2011,02:45,-2.2,-0.7,-0.3,5.6
19/12/2011,03:00,-3.5,-1.2,-0.5,2.9
19/12/2011,03:15,-3,-2.4,-0.7,2.1
19/12/2011,03:30,-3.9,-2,-0.6,2.6
19/12/2011,03:45,-3.7,-1.7,-0.6,3.2
19/12/2011,04:00,-3.9,-2.1,-0.6,3.2
19/12/2011,04:15,-3.3,-1.4,-0.9,5.2
19/12/2011,04:30,-2.8,-1.4,-1.1,5.3
19/12/2011,04:45,-2,-1.3,-0.9,6.6
19/12/2011,05:00,-2.3,-0.9,-0.6,7.5
19/12/2011,05:15,-2.6,-1.3,-0.9,6.7
19/12/2011,05:30,-2.6,-1.3,-1,7.4
19/12/2011,05:45,-3,-1.1,-0.9,6.5
