date,time,cloudcoverage,winddirection,windspeed,airtemp,airpressure,sunshineduration,precipitation
29/07/2012,10:00,6,25,62,176,9927,40,0
29/07/2012,11:00,6,24,76,191,9929,45,0
29/07/2012,12:00,5,26,70,192,9934,53,0
29/07/2012,13:00,6,27,60,187,9938,30,0
29/07/2012,14:00,7,24,70,188,9944,24,0
29/07/2012,15:00,4,28,53,203,9943,45,0
29/07/2012,16:00,5,24,59,198,9947,28,0
29/07/2012,17:00,7,30,35,186,9951,2,0
29/07/2012,18:00,3,30,19,183,9955,21,0
29/07/2012,19:00,7,31,3,175,9959,8,0
29/07/2012,20:00,7,15,15,158,9966,0,0
29/07/2012,21:00,1,14,20,144,9969,0,0
29/07/2012,22:00,1,15,16,125,9971,0,0
29/07/2012,23:00,0,10,7,111,9970,0,0
30/07/2012,00:00,6,1,5,114,9968,0,0
30/07/2012,01:00,0,16,11,109,9963,0,0
30/07/2012,02:00,8,18,9,113,9961,0,0
30/07/2012,03:00,8,19,11,128,9964,0,0
30/07/2012,04:00,7,26,24,130,9970,0,0
30/07/2012,05:00,8,24,24,123,9970,0,6
30/07/2012,06:00,8,20,21,119,9973,0,15
30/07/2012,07:00,7,21,37,124,9976,0,3
30/07/2012,08:00,5,22,54,140,9976,3,0
30/07/2012,09:00,5,24,55,158,9976,34,0
30/07/2012,10:00,6,24,57,165,9974,48,0
30/07/2012,11:00,5,24,63,174,9975,31,0
30/07/2012,12:00,5,24,62,173,9975,43,0
30/07/2012,13:00,3,26,34,171,9976,32,1
30/07/2012,14:00,4,23,62,178,9978,37,0
30/07/2012,15:00,5,22,57,175,9980,31,0
30/07/2012,16:00,7,22,56,182,9978,35,0
30/07/2012,17:00,7,29,62,150,9990,16,0
30/07/2012,18:00,8,24,20,143,9990,0,0
30/07/2012,19:00,8,21,19,144,9990,0,0
30/07/2012,20:00,7,17,13,137,9992,0,0
30/07/2012,21:00,2,17,19,127,9992,0,0
30/07/2012,22:00,8,16,14,124,9993,0,0
30/07/2012,23:00,8,17,17,130,9991,0,0
31/07/2012,00:00,7,17,12,120,9990,0,0
31/07/2012,01:00,7,15,18,118,9989,0,0
31/07/2012,02:00,4,16,17,117,9991,0,0
31/07/2012,03:00,7,17,15,124,9991,0,0
31/07/2012,04:00,7,18,17,126,9993,0,0
31/07/2012,05:00,7,17,22,128,9991,0,0
31/07/2012,06:00,7,18,14,140,9993,8,0
31/07/2012,07:00,7,20,16,154,9994,6,0
31/07/2012,08:00,7,25,38,169,9996,51,0
31/07/2012,09:00,7,27,39,179,9998,54,0
31/07/2012,10:00,7,26,28,186,9998,11,0
31/07/2012,11:00,7,22,55,185,9995,44,0
31/07/2012,12:00,7,22,46,187,9994,28,0
31/07/2012,13:00,8,24,28,185,9994,21,0
31/07/2012,14:00,8,22,29,189,9993,5,0
31/07/2012,15:00,7,27,26,188,9993,0,0
31/07/2012,16:00,8,27,21,185,9993,0,0
31/07/2012,17:00,7,24,29,180,9993,0,0
31/07/2012,18:00,8,26,24,175,9996,0,0
31/07/2012,19:00,8,12,14,169,9996,0,0
31/07/2012,20:00,8,12,17,158,9997,0,0
31/07/2012,21:00,8,12,16,150,9997,0,0
31/07/2012,22:00,7,13,14,155,9996,0,0
31/07/2012,23:00,8,12,15,158,9993,0,0
01/08/2012,00:00,8,13,13,155,9993,0,0
01/08/2012,01:00,8,14,13,167,9990,0,0
01/08/2012,02:00,8,21,9,160,9990,0,0
01/08/2012,03:00,8,12,17,164,9987,0,0
01/08/2012,04:00,7,17,4,164,9987,0,0
01/08/2012,05:00,5,11,11,160,9988,4,0
01/08/2012,06:00,5,11,12,187,9987,60,0
01/08/2012,07:00,5,18,17,201,9984,60,0
01/08/2012,08:00,5,15,26,217,9980,60,0
01/08/2012,09:00,5,14,29,227,9977,60,0
01/08/2012,10:00,3,17,27,234,9975,60,0
01/08/2012,11:00,2,14,32,240,9972,60,0
01/08/2012,12:00,0,13,39,251,9965,60,0
01/08/2012,13:00,0,12,47,262,9959,60,0
01/08/2012,14:00,0,11,50,266,9951,60,0
01/08/2012,15:00,0,11,51,269,9945,60,0
01/08/2012,16:00,0,12,36,267,9937,60,0
01/08/2012,17:00,0,13,48,263,9931,60,0
01/08/2012,18:00,0,12,34,258,9927,60,0
01/08/2012,19:00,0,10,28,226,9926,32,0
01/08/2012,20:00,0,11,23,210,9927,0,0
01/08/2012,21:00,8,11,34,225,9922,0,0
01/08/2012,22:00,8,11,41,226,9920,0,0
01/08/2012,23:00,7,11,43,219,9918,0,0
02/08/2012,00:00,8,11,48,225,9910,0,0
02/08/2012,01:00,8,11,22,227,9907,0,0
02/08/2012,02:00,7,13,55,232,9903,0,0
02/08/2012,03:00,7,13,38,229,9901,0,0
02/08/2012,04:00,7,14,35,228,9904,0,0
02/08/2012,05:00,7,15,31,220,9908,0,0
02/08/2012,06:00,7,17,9,209,9912,0,0
02/08/2012,07:00,7,23,49,225,9919,37,0
02/08/2012,08:00,7,24,58,225,9925,51,0
02/08/2012,09:00,7,25,59,226,9932,45,0
02/08/2012,10:00,7,28,49,228,9938,25,0
02/08/2012,11:00,7,26,35,240,9937,32,0
02/08/2012,12:00,5,26,43,244,9941,40,0
02/08/2012,13:00,7,24,35,227,9946,0,0
02/08/2012,14:00,8,30,25,230,9950,8,0
02/08/2012,15:00,8,26,44,224,9951,9,0
02/08/2012,16:00,6,27,42,228,9952,20,0
02/08/2012,17:00,7,25,65,217,9954,9,0
02/08/2012,18:00,8,28,27,209,9959,0,0
02/08/2012,19:00,8,22,18,202,9963,0,0
02/08/2012,20:00,8,18,11,186,9967,0,0
02/08/2012,21:00,8,12,17,177,9967,0,0
02/08/2012,22:00,8,14,7,170,9971,0,0
02/08/2012,23:00,8,6,8,166,9972,0,0
03/08/2012,00:00,8,8,6,165,9974,0,0
03/08/2012,01:00,8,20,2,165,9976,0,0
03/08/2012,02:00,8,20,7,157,9976,0,0
03/08/2012,03:00,4,7,7,140,9976,0,0
03/08/2012,04:00,2,1,8,130,9977,0,0
03/08/2012,05:00,3,5,8,134,9978,21,0
03/08/2012,06:00,2,4,5,168,9977,39,0
03/08/2012,07:00,2,20,11,195,9976,60,0
03/08/2012,08:00,2,22,17,209,9977,60,0
03/08/2012,09:00,5,22,18,225,9974,60,0
03/08/2012,10:00,5,26,44,212,9973,47,0
03/08/2012,11:00,3,21,34,234,9971,44,0
03/08/2012,12:00,6,24,29,221,9969,35,0
03/08/2012,13:00,6,26,64,211,9971,26,0
03/08/2012,14:00,6,4,21,216,9970,18,0
03/08/2012,15:00,8,21,45,176,9980,4,4
03/08/2012,16:00,7,11,17,200,9970,30,9
03/08/2012,17:00,8,15,11,197,9966,2,0
03/08/2012,18:00,7,18,12,201,9965,13,0
03/08/2012,19:00,2,13,15,181,9968,1,0
03/08/2012,20:00,8,9,12,160,9972,0,0
03/08/2012,21:00,8,35,11,153,9972,0,0
03/08/2012,22:00,0,4,11,140,9972,0,0
03/08/2012,23:00,2,4,3,135,9973,0,0
04/08/2012,00:00,8,4,9,148,9972,0,0
04/08/2012,01:00,0,13,8,136,9968,0,0
04/08/2012,02:00,0,3,1,126,9966,0,0
04/08/2012,03:00,0,35,10,124,9964,0,0
04/08/2012,04:00,5,1,9,120,9962,0,0
04/08/2012,05:00,5,36,7,141,9960,31,0
04/08/2012,06:00,5,19,8,179,9960,52,0
04/08/2012,07:00,6,20,21,195,9962,44,0
04/08/2012,08:00,7,23,10,197,9966,4,0
04/08/2012,09:00,6,24,37,193,9966,3,0
04/08/2012,10:00,6,23,32,212,9959,37,0
04/08/2012,11:00,6,23,46,223,9959,51,0
04/08/2012,12:00,5,22,28,231,9955,44,0
04/08/2012,13:00,6,25,43,226,9953,45,0
04/08/2012,14:00,6,22,24,245,9948,24,0
04/08/2012,15:00,7,23,39,233,9946,42,0
04/08/2012,16:00,7,25,30,235,9942,9,0
04/08/2012,17:00,0,26,28,234,9940,53,0
04/08/2012,18:00,3,15,3,225,9939,38,0
04/08/2012,19:00,7,9,12,191,9939,7,0
04/08/2012,20:00,8,5,15,177,9937,0,0
04/08/2012,21:00,8,24,13,167,9948,0,13
04/08/2012,22:00,7,4,16,160,9941,0,2
04/08/2012,23:00,7,15,7,156,9937,0,0
05/08/2012,00:00,7,36,10,158,9932,0,0
05/08/2012,01:00,7,12,14,163,9930,0,0
05/08/2012,02:00,7,27,4,153,9925,0,0
05/08/2012,03:00,8,17,7,162,9923,0,0
05/08/2012,04:00,8,20,13,159,9920,0,0
05/08/2012,05:00,8,4,21,157,9921,0,0
05/08/2012,06:00,8,12,18,168,9918,0,0
05/08/2012,07:00,7,14,21,184,9918,0,0
05/08/2012,08:00,7,25,3,195,9918,0,0
05/08/2012,09:00,8,18,21,194,9920,0,0
05/08/2012,10:00,8,16,14,203,9921,0,0
05/08/2012,11:00,8,24,38,202,9925,0,0
05/08/2012,12:00,7,22,12,197,9925,0,0
05/08/2012,13:00,8,23,11,205,9922,0,0
05/08/2012,14:00,4,21,14,228,9916,40,0
05/08/2012,15:00,5,19,8,239,9912,44,0
05/08/2012,16:00,6,16,20,233,9908,37,0
05/08/2012,17:00,4,12,19,228,9904,29,0
05/08/2012,18:00,8,10,22,215,9899,0,0
05/08/2012,19:00,6,10,28,203,9897,18,0
05/08/2012,20:00,8,26,13,195,9897,0,0
05/08/2012,21:00,0,20,16,190,9899,0,0
05/08/2012,22:00,1,13,8,167,9895,0,0
05/08/2012,23:00,8,11,17,188,9893,0,0
06/08/2012,00:00,8,28,13,173,9899,0,6
06/08/2012,01:00,8,9,31,169,9889,0,37
06/08/2012,02:00,8,25,24,170,9892,0,6
06/08/2012,03:00,8,19,14,163,9893,0,1
06/08/2012,04:00,8,25,40,160,9898,0,2
06/08/2012,05:00,8,24,30,156,9903,0,5
06/08/2012,06:00,8,22,23,154,9908,0,0
06/08/2012,07:00,7,22,26,164,9914,5,0
06/08/2012,08:00,7,24,57,170,9917,7,0
06/08/2012,09:00,7,23,64,179,9920,29,0
06/08/2012,10:00,6,24,59,185,9924,13,0
06/08/2012,11:00,6,24,62,193,9925,32,0
06/08/2012,12:00,6,24,41,204,9923,36,0
06/08/2012,13:00,8,24,49,199,9926,15,0
06/08/2012,14:00,7,22,45,214,9922,25,0
06/08/2012,15:00,8,24,46,206,9921,16,0
06/08/2012,16:00,8,21,58,206,9929,15,0
06/08/2012,17:00,5,23,84,208,9926,56,0
06/08/2012,18:00,7,23,60,196,9933,36,0
06/08/2012,19:00,6,23,38,187,9939,0,0
06/08/2012,20:00,7,22,55,170,9952,0,0
06/08/2012,21:00,8,23,37,159,9957,0,0
06/08/2012,22:00,7,22,25,153,9960,0,0
06/08/2012,23:00,1,19,17,141,9965,0,0
07/08/2012,00:00,3,22,33,148,9967,0,0
07/08/2012,01:00,7,23,38,149,9971,0,0
07/08/2012,02:00,6,21,24,140,9972,0,0
07/08/2012,03:00,8,22,34,147,9975,0,0
07/08/2012,04:00,7,23,49,147,9980,0,0
07/08/2012,05:00,6,24,53,144,9985,0,0
07/08/2012,06:00,5,24,61,145,9990,3,0
07/08/2012,07:00,7,24,73,147,9995,1,0
07/08/2012,08:00,6,25,80,152,9998,1,0
07/08/2012,09:00,5,23,65,167,10002,22,0
07/08/2012,10:00,7,25,65,180,10004,27,0
07/08/2012,11:00,6,25,71,186,10003,25,0
07/08/2012,12:00,4,25,75,183,10005,43,0
07/08/2012,13:00,7,26,78,190,10008,48,0
07/08/2012,14:00,5,26,72,186,10011,28,0
07/08/2012,15:00,7,25,78,193,10013,40,0
07/08/2012,16:00,8,25,49,178,10015,1,0
07/08/2012,17:00,8,30,58,165,10018,0,0
07/08/2012,18:00,7,31,24,166,10021,11,0
07/08/2012,19:00,6,28,14,153,10024,11,0
07/08/2012,20:00,7,13,5,142,10030,0,0
07/08/2012,21:00,1,26,11,133,10033,0,0
07/08/2012,22:00,6,18,13,130,10035,0,0
07/08/2012,23:00,8,17,8,135,10034,0,0
08/08/2012,00:00,7,25,18,129,10037,0,7
08/08/2012,01:00,8,27,25,132,10038,0,0
08/08/2012,02:00,7,24,19,126,10039,0,0
08/08/2012,03:00,8,29,10,130,10038,0,0
08/08/2012,04:00,6,22,8,125,10040,0,0
08/08/2012,05:00,6,23,18,130,10040,2,0
08/08/2012,06:00,5,29,16,136,10043,8,0
08/08/2012,07:00,5,26,36,156,10046,25,0
08/08/2012,08:00,5,27,32,163,10049,19,0
08/08/2012,09:00,6,24,46,183,10051,31,0
08/08/2012,10:00,6,24,36,185,10051,25,0
08/08/2012,11:00,7,23,37,190,10051,26,0
08/08/2012,12:00,7,27,43,203,10048,35,0
08/08/2012,13:00,8,26,30,203,10044,9,0
08/08/2012,14:00,2,26,46,218,10040,53,0
08/08/2012,15:00,6,26,50,216,10038,55,0
08/08/2012,16:00,3,27,47,215,10036,60,0
08/08/2012,17:00,3,26,47,206,10036,33,0
08/08/2012,18:00,7,35,31,190,10038,14,0
08/08/2012,19:00,7,4,13,168,10042,1,0
08/08/2012,20:00,3,20,11,151,10045,0,0
08/08/2012,21:00,7,10,13,144,10046,0,0
08/08/2012,22:00,8,6,10,143,10048,0,0
08/08/2012,23:00,8,6,11,146,10050,0,0
09/08/2012,00:00,8,12,10,140,10049,0,0
09/08/2012,01:00,6,14,16,129,10047,0,0
09/08/2012,02:00,1,5,9,117,10047,0,0
09/08/2012,03:00,8,8,9,128,10047,0,0
09/08/2012,04:00,8,12,9,137,10047,0,0
09/08/2012,05:00,6,17,7,138,10050,0,0
09/08/2012,06:00,6,21,1,147,10052,0,0
09/08/2012,07:00,6,20,15,158,10055,3,0
09/08/2012,08:00,7,31,5,170,10058,8,0
09/08/2012,09:00,8,26,11,177,10060,0,0
09/08/2012,10:00,7,31,17,196,10059,31,0
09/08/2012,11:00,7,4,22,192,10059,9,0
09/08/2012,12:00,7,1,32,193,10059,28,0
09/08/2012,13:00,7,34,22,198,10059,13,0
09/08/2012,14:00,7,32,48,198,10061,12,0
09/08/2012,15:00,7,31,29,205,10059,32,0
09/08/2012,16:00,5,34,32,195,10058,17,0
09/08/2012,17:00,5,34,29,198,10059,28,0
09/08/2012,18:00,7,33,19,189,10060,10,0
09/08/2012,19:00,6,36,22,173,10063,0,0
09/08/2012,20:00,8,1,16,155,10069,0,0
09/08/2012,21:00,7,5,8,136,10071,0,0
09/08/2012,22:00,8,4,14,145,10074,0,0
09/08/2012,23:00,8,32,11,143,10075,0,0
10/08/2012,00:00,8,31,6,143,10077,0,0
10/08/2012,01:00,7,9,7,132,10078,0,0
10/08/2012,02:00,7,5,4,117,10077,0,0
10/08/2012,03:00,7,2,8,113,10075,0,0
10/08/2012,04:00,2,8,2,89,10077,0,0
10/08/2012,05:00,2,6,9,94,10080,17,0
10/08/2012,06:00,2,10,4,132,10081,60,0
10/08/2012,07:00,6,2,9,141,10083,42,0
10/08/2012,08:00,7,35,16,153,10084,0,0
10/08/2012,09:00,7,35,18,157,10084,2,0
10/08/2012,10:00,7,4,25,164,10083,4,0
10/08/2012,11:00,7,32,28,170,10081,8,0
10/08/2012,12:00,8,36,33,176,10079,0,0
10/08/2012,13:00,8,34,28,173,10077,0,0
10/08/2012,14:00,8,35,27,182,10075,15,0
10/08/2012,15:00,2,35,29,192,10072,36,0
10/08/2012,16:00,7,34,30,184,10069,18,0
10/08/2012,17:00,8,35,22,174,10069,0,0
10/08/2012,18:00,8,36,21,172,10066,13,0
10/08/2012,19:00,8,33,12,167,10066,6,0
10/08/2012,20:00,8,9,8,153,10065,0,0
10/08/2012,21:00,8,8,4,138,10066,0,0
10/08/2012,22:00,8,8,4,127,10068,0,0
10/08/2012,23:00,4,9,8,113,10065,0,0
11/08/2012,00:00,2,6,9,108,10064,0,0
11/08/2012,01:00,2,8,8,102,10062,0,0
11/08/2012,02:00,0,3,7,94,10060,0,0
11/08/2012,03:00,3,5,10,90,10060,0,0
11/08/2012,04:00,6,20,4,97,10059,0,0
11/08/2012,05:00,3,11,3,96,10058,0,0
11/08/2012,06:00,7,2,7,110,10060,0,0
11/08/2012,07:00,7,9,5,128,10060,0,0
11/08/2012,08:00,7,18,11,145,10060,2,0
11/08/2012,09:00,6,32,8,166,10057,13,0
11/08/2012,10:00,7,2,25,164,10057,1,0
11/08/2012,11:00,7,11,14,169,10055,0,0
11/08/2012,12:00,8,14,8,177,10051,1,0
11/08/2012,13:00,8,4,14,190,10047,1,0
11/08/2012,14:00,7,6,26,197,10041,16,0
11/08/2012,15:00,7,10,28,202,10037,15,0
11/08/2012,16:00,6,8,32,197,10031,10,0
11/08/2012,17:00,4,8,39,192,10026,56,0
11/08/2012,18:00,0,7,27,189,10024,60,0
11/08/2012,19:00,0,8,27,148,10023,35,0
11/08/2012,20:00,0,9,25,135,10023,0,0
11/08/2012,21:00,0,7,20,124,10022,0,0
11/08/2012,22:00,1,8,17,126,10019,0,0
11/08/2012,23:00,0,9,40,133,10016,0,0
12/08/2012,00:00,0,10,36,138,10012,0,0
12/08/2012,01:00,0,10,43,140,10009,0,0
12/08/2012,02:00,0,10,46,136,10006,0,0
12/08/2012,03:00,0,10,47,136,10004,0,0
12/08/2012,04:00,2,9,45,130,10002,0,0
12/08/2012,05:00,1,9,48,133,10002,20,0
12/08/2012,06:00,1,10,57,152,10001,60,0
12/08/2012,07:00,1,10,57,167,10001,60,0
12/08/2012,08:00,1,11,54,180,10002,60,0
12/08/2012,09:00,2,11,45,190,10001,60,0
12/08/2012,10:00,3,10,42,200,9997,59,0
12/08/2012,11:00,4,9,57,212,9993,54,0
12/08/2012,12:00,5,12,53,214,9988,57,0
12/08/2012,13:00,4,11,46,221,9986,40,0
12/08/2012,14:00,1,13,52,223,9984,55,0
12/08/2012,15:00,1,11,55,219,9981,45,0
12/08/2012,16:00,1,10,62,226,9977,56,0
12/08/2012,17:00,1,10,48,222,9975,60,0
12/08/2012,18:00,0,9,42,208,9974,60,0
12/08/2012,19:00,0,8,33,167,9974,35,0
12/08/2012,20:00,0,9,44,166,9977,0,0
12/08/2012,21:00,0,9,62,172,9978,0,0
12/08/2012,22:00,0,10,64,167,9978,0,0
12/08/2012,23:00,0,10,74,165,9980,0,0
13/08/2012,00:00,3,10,74,162,9979,0,0
13/08/2012,01:00,0,11,71,158,9978,0,0
13/08/2012,02:00,5,10,71,154,9974,0,0
13/08/2012,03:00,2,10,69,148,9971,0,0
13/08/2012,04:00,2,10,77,147,9970,0,0
13/08/2012,05:00,4,10,78,150,9969,13,0
13/08/2012,06:00,3,10,80,159,9967,52,0
13/08/2012,07:00,3,10,93,169,9966,60,0
13/08/2012,08:00,4,10,72,179,9967,60,0
13/08/2012,09:00,4,10,23,198,9970,60,0
13/08/2012,10:00,3,12,34,206,9970,60,0
13/08/2012,11:00,3,11,48,219,9966,60,0
13/08/2012,12:00,2,12,50,237,9964,60,0
13/08/2012,13:00,0,11,51,239,9961,60,0
13/08/2012,14:00,0,11,47,246,9958,60,0
13/08/2012,15:00,0,10,52,253,9956,59,0
13/08/2012,16:00,0,10,48,247,9953,60,0
13/08/2012,17:00,1,9,56,240,9952,54,0
13/08/2012,18:00,0,9,45,221,9952,56,0
13/08/2012,19:00,5,9,55,210,9954,7,0
13/08/2012,20:00,3,10,71,205,9957,0,0
13/08/2012,21:00,2,10,67,194,9961,0,0
13/08/2012,22:00,7,10,66,188,9964,0,0
13/08/2012,23:00,2,11,66,184,9963,0,0
14/08/2012,00:00,1,11,66,179,9960,0,0
14/08/2012,01:00,4,11,67,175,9959,0,0
14/08/2012,02:00,0,11,69,170,9959,0,0
14/08/2012,03:00,0,11,65,167,9954,0,0
14/08/2012,04:00,7,11,57,164,9955,0,0
14/08/2012,05:00,5,10,68,163,9956,17,0
14/08/2012,06:00,5,10,67,175,9956,48,0
14/08/2012,07:00,5,11,72,188,9958,59,0
14/08/2012,08:00,5,10,82,206,9957,59,0
14/08/2012,09:00,3,10,75,219,9957,41,0
14/08/2012,10:00,2,11,34,230,9962,60,0
14/08/2012,11:00,5,13,39,242,9960,60,0
14/08/2012,12:00,0,10,40,254,9959,60,0
14/08/2012,13:00,0,11,35,261,9956,60,0
14/08/2012,14:00,4,9,38,265,9951,43,0
14/08/2012,15:00,1,10,36,266,9951,60,0
14/08/2012,16:00,1,7,50,268,9951,60,0
14/08/2012,17:00,3,7,38,250,9950,30,0
14/08/2012,18:00,0,8,39,232,9951,0,0
14/08/2012,19:00,7,8,44,220,9956,0,0
14/08/2012,20:00,7,9,61,220,9961,0,0
14/08/2012,21:00,4,20,23,205,9967,0,0
14/08/2012,22:00,8,10,43,207,9965,0,0
14/08/2012,23:00,8,10,50,204,9961,0,0
15/08/2012,00:00,5,11,28,198,9960,0,0
15/08/2012,01:00,2,10,58,198,9955,0,0
15/08/2012,02:00,7,11,51,195,9956,0,0
15/08/2012,03:00,8,9,64,191,9950,0,0
15/08/2012,04:00,7,9,44,182,9950,0,0
15/08/2012,05:00,7,8,29,177,9952,0,0
15/08/2012,06:00,6,10,54,186,9952,10,0
15/08/2012,07:00,6,10,30,209,9954,39,0
15/08/2012,08:00,6,9,46,207,9954,0,0
15/08/2012,09:00,6,15,13,216,9953,0,0
15/08/2012,10:00,5,9,62,250,9947,18,0
15/08/2012,11:00,3,12,55,250,9945,60,0
15/08/2012,12:00,0,11,54,266,9938,60,0
15/08/2012,13:00,0,11,55,274,9934,60,0
15/08/2012,14:00,1,10,56,280,9927,60,0
15/08/2012,15:00,0,10,50,285,9926,60,0
15/08/2012,16:00,0,11,49,282,9923,60,0
15/08/2012,17:00,0,10,52,275,9922,60,0
15/08/2012,18:00,0,10,40,255,9921,52,0
15/08/2012,19:00,2,10,52,242,9921,0,0
15/08/2012,20:00,8,11,48,239,9926,0,0
15/08/2012,21:00,8,11,43,234,9924,0,0
15/08/2012,22:00,7,11,73,233,9923,0,0
15/08/2012,23:00,8,11,62,227,9922,0,0
16/08/2012,00:00,7,18,17,219,9929,0,0
16/08/2012,01:00,8,26,89,191,9953,0,0
16/08/2012,02:00,8,24,35,168,9961,0,100
16/08/2012,03:00,7,23,23,160,9959,0,24
16/08/2012,04:00,7,24,19,161,9964,0,0
16/08/2012,05:00,8,23,22,161,9975,0,7
16/08/2012,06:00,8,25,19,161,9977,0,13
16/08/2012,07:00,8,23,23,165,9984,0,0
16/08/2012,08:00,8,26,36,167,9990,0,0
16/08/2012,09:00,7,27,28,175,9997,0,0
16/08/2012,10:00,7,27,32,188,10003,17,0
16/08/2012,11:00,5,25,24,197,10004,51,0
16/08/2012,12:00,3,28,31,219,10005,48,0
16/08/2012,13:00,7,24,41,232,10002,55,0
16/08/2012,14:00,6,25,43,230,10003,49,0
16/08/2012,15:00,4,26,33,228,10003,40,0
16/08/2012,16:00,0,25,20,230,10002,29,0
16/08/2012,17:00,0,27,27,225,10002,60,0
16/08/2012,18:00,4,27,10,221,10006,47,0
16/08/2012,19:00,0,8,8,170,10010,4,0
16/08/2012,20:00,2,5,6,159,10014,0,0
16/08/2012,21:00,5,1,9,151,10016,0,0
16/08/2012,22:00,7,6,10,144,10017,0,0
16/08/2012,23:00,8,3,11,148,10017,0,0
17/08/2012,00:00,8,36,9,153,10016,0,0
17/08/2012,01:00,8,2,7,155,10016,0,0
17/08/2012,02:00,8,6,10,157,10016,0,0
17/08/2012,03:00,8,5,14,171,10014,0,0
17/08/2012,04:00,7,16,14,179,10014,0,0
17/08/2012,05:00,7,11,10,181,10014,0,0
17/08/2012,06:00,6,21,4,185,10015,0,0
17/08/2012,07:00,7,15,20,202,10018,0,0
17/08/2012,08:00,7,17,23,214,10018,0,0
17/08/2012,09:00,6,16,27,230,10019,39,0
17/08/2012,10:00,3,22,34,246,10019,60,0
17/08/2012,11:00,5,25,36,252,10017,47,0
17/08/2012,12:00,1,22,23,257,10015,56,0
17/08/2012,13:00,3,17,21,265,10014,55,0
17/08/2012,14:00,3,16,24,259,10013,33,0
17/08/2012,15:00,5,16,30,261,10012,53,0
17/08/2012,16:00,2,15,29,260,10010,49,0
17/08/2012,17:00,2,14,26,251,10010,47,0
17/08/2012,18:00,0,12,20,232,10011,48,0
17/08/2012,19:00,0,11,30,214,10012,0,0
17/08/2012,20:00,2,12,22,206,10017,0,0
17/08/2012,21:00,2,12,10,198,10019,0,0
17/08/2012,22:00,7,13,12,192,10021,0,0
17/08/2012,23:00,1,12,11,186,10019,0,0
18/08/2012,00:00,0,11,17,193,10016,0,0
18/08/2012,01:00,0,11,17,189,10017,0,0
18/08/2012,02:00,0,10,22,185,10016,0,0
18/08/2012,03:00,0,12,37,196,10014,0,0
18/08/2012,04:00,3,12,33,196,10015,0,0
18/08/2012,05:00,3,12,39,200,10017,11,0
18/08/2012,06:00,3,13,25,210,10019,60,0
18/08/2012,07:00,5,13,20,229,10018,60,0
18/08/2012,08:00,6,13,23,242,10019,60,0
18/08/2012,09:00,6,14,28,250,10019,60,0
18/08/2012,10:00,7,14,43,262,10017,60,0
18/08/2012,11:00,7,16,33,273,10014,60,0
18/08/2012,12:00,0,16,40,283,10011,60,0
18/08/2012,13:00,0,12,41,289,10008,60,0
18/08/2012,14:00,0,12,45,294,10004,60,0
18/08/2012,15:00,1,13,39,300,10001,60,0
18/08/2012,16:00,0,13,36,303,10002,60,0
18/08/2012,17:00,0,14,29,298,9999,60,0
18/08/2012,18:00,0,13,27,284,9998,60,0
18/08/2012,19:00,0,14,14,261,10001,25,0
18/08/2012,20:00,0,13,30,262,10004,0,0
18/08/2012,21:00,0,15,20,253,10003,0,0
18/08/2012,22:00,0,15,27,255,10004,0,0
18/08/2012,23:00,0,18,19,244,10002,0,0
19/08/2012,00:00,0,15,13,229,10001,0,0
19/08/2012,01:00,0,14,13,215,10000,0,0
19/08/2012,02:00,0,2,11,190,10001,0,0
19/08/2012,03:00,0,35,12,182,10002,0,0
19/08/2012,04:00,0,2,11,176,10002,0,0
19/08/2012,05:00,1,9,9,192,10001,9,0
19/08/2012,06:00,0,12,21,248,10001,60,0
19/08/2012,07:00,1,12,39,261,9999,60,0
19/08/2012,08:00,1,14,35,278,9999,60,0
19/08/2012,09:00,1,16,28,287,9999,60,0
19/08/2012,10:00,0,17,46,301,9997,60,0
19/08/2012,11:00,0,17,46,314,9992,60,0
19/08/2012,12:00,0,16,45,322,9988,60,0
19/08/2012,13:00,0,17,41,333,9981,60,0
19/08/2012,14:00,0,17,44,339,9975,60,0
19/08/2012,15:00,0,17,42,339,9973,60,0
19/08/2012,16:00,0,18,30,337,9972,60,0
19/08/2012,17:00,0,21,29,330,9971,60,0
19/08/2012,18:00,0,13,19,297,9973,30,0
19/08/2012,19:00,0,13,19,276,9975,0,0
19/08/2012,20:00,0,5,7,239,9975,0,0
19/08/2012,21:00,4,17,16,265,9975,0,0
19/08/2012,22:00,7,3,15,232,9977,0,0
19/08/2012,23:00,8,9,20,237,9973,0,0
20/08/2012,00:00,2,3,12,216,9975,0,0
20/08/2012,01:00,0,13,12,221,9974,0,0
20/08/2012,02:00,7,1,14,209,9970,0,0
20/08/2012,03:00,5,3,13,206,9969,0,0
20/08/2012,04:00,2,34,10,205,9970,0,0
20/08/2012,05:00,3,19,12,203,9980,0,0
20/08/2012,06:00,3,18,18,234,9983,16,0
20/08/2012,07:00,4,26,22,248,9987,54,0
20/08/2012,08:00,4,25,23,260,9990,52,0
20/08/2012,09:00,3,27,47,260,9997,40,0
20/08/2012,10:00,5,25,30,276,9998,30,0
20/08/2012,11:00,3,27,48,277,9999,58,0
20/08/2012,12:00,6,28,39,287,9998,41,0
20/08/2012,13:00,3,28,45,288,9999,46,0
20/08/2012,14:00,7,27,51,287,10010,21,0
20/08/2012,15:00,7,25,53,276,10011,56,0
20/08/2012,16:00,8,25,40,270,10009,13,0
20/08/2012,17:00,7,29,27,266,10006,0,0
